country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Denmark,469196,-33312717,469196,-33312717,2021-05-10,manually,automated,https://www.sst.dk/en/english/corona-eng/status-of-the-epidemic/covid-19-updates-statistics-and-charts
Ghana,1105482,-3281,1105482,-3281,2021-05-10,manually,automated,https://africacdc.org/covid-19/
Guatemala,1187042,-120789,1187042,-120789,2021-05-10,manually,automated,https://tablerocovid.mspas.gob.gt/
