country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Israel,NA,0,NA,NA,2021-12-30,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
LaoPeoplesDemocraticRepublic,NA,0,NA,NA,2021-12-30,manually,automated,https://www.covid19.gov.la/index.php
