country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,807061,0,NA,NA,2021-12-14,manually,pdf,http://covid.moph-dw.org/#/
Armenia,NA,0,NA,NA,2021-12-14,manually,automated,https://ncdc.am/coronavirus/confirmed-cases-by-days/
Bangladesh,NA,0,NA,NA,2021-12-14,manually,automated,https://corona.gov.bd/
Barbados,454146,0,NA,NA,2021-12-14,manually,automated,https://gisbarbados.gov.bb/covid-19/
Benin,640586,0,604310,0,2021-12-14,manually,automated,https://africacdc.org/covid-19/
Bhutan,1263473,0,NA,NA,2021-12-14,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,2896441,0,NA,NA,2021-12-14,manually,image,https://www.minsalud.gob.bo/
Brunei,669888,0,NA,NA,2021-12-14,manually,automated,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Bulgaria,6933195,0,NA,NA,2021-12-14,manually,automated,https://coronavirus.bg/
Cambodia,NA,0,NA,NA,2021-12-14,manually,automated,http://cdcmoh.gov.kh/
China,NA,0,NA,NA,2021-12-14,manually,without_information,NA
Colombia,NA,0,NA,NA,2021-12-14,manually,automated,https://infogram.com/panorama-general-1h7z2lgn3l9l4ow?live
Croatia,3604162,0,NA,NA,2021-12-14,manually,automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cuba,11376780,0,NA,NA,2021-12-14,manually,not_yet_automated,http://www.cubadebate.cu/?s=Cuba+reporta
Cyprus,NA,0,NA,NA,2021-12-14,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Denmark,NA,0,NA,NA,2021-12-14,manually,automated,https://www.sst.dk/en/english/corona-eng/status-of-the-epidemic/covid-19-updates-statistics-and-charts
Dominica,NA,0,NA,NA,2021-12-14,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,NA,0,NA,NA,2021-12-14,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Fiji,NA,0,NA,NA,2021-12-14,manually,automated,http://www.health.gov.fj/
FrenchPolynesia,NA,0,NA,NA,2021-12-14,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2021-12-14,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,89622218,0,NA,NA,2021-12-14,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Guyana,NA,0,NA,NA,2021-12-14,manually,image,https://www.health.gov.gy/
Honduras,NA,0,NA,NA,2021-12-14,manually,image,http://www.bvs.hn/COVID-19/
HongKong,29296086,0,NA,NA,2021-12-14,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iran,40258351,0,NA,NA,2021-12-14,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
Iraq,16589899,0,NA,NA,2021-12-14,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,33922621,0,NA,NA,2021-12-14,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,NA,0,NA,NA,2021-12-14,manually,automated,https://www.moh.gov.jm/?s=COVID-19+Clinical+Management+Summary
Japan,27311242,0,NA,NA,2021-12-14,manually,automated,https://www.mhlw.go.jp/stf/houdou/houdou_list_202007.html
Jordan,NA,0,NA,NA,2021-12-14,manually,automated,https://corona.moh.gov.jo/ar
Kazakhstan,NA,0,NA,NA,2021-12-14,manually,special_dashboard,https://hls.kz/
Kuwait,5613714,0,NA,NA,2021-12-14,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2021-12-14,manually,image,https://www.instagram.com/daryger_sunushu/
LaoPeoplesDemocraticRepublic,NA,0,NA,NA,2021-12-14,manually,automated,https://www.covid19.gov.la/index.php
Latvia,5415203,0,NA,NA,2021-12-14,manually,automated,https://spkc.maps.arcgis.com/apps/opsdashboard/index.html#/4469c1fb01ed43cea6f20743ee7d5939
Luxembourg,3754751,0,NA,NA,2021-12-14,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,0,NA,NA,2021-12-14,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,NA,0,NA,NA,2021-12-14,manually,twitter,https://covid19.health.gov.mv/en/?c=0
Malta,NA,0,NA,NA,2021-12-14,manually,automated,https://timesofmalta.com/articles/view/watch-live-daily-coronavirus-briefing.790073
Moldova,NA,0,NA,NA,2021-12-14,manually,not_yet_automated,https://noi.md/md/societate/coronavirus-in-moldova-statistica-infectarilor-pe-teritoriul-tarii-428097
Montenegro,NA,0,NA,NA,2021-12-14,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Myanmar,5825381,0,NA,NA,2021-12-14,manually,automated,https://mohs.gov.mm/Main/content/publication/2019-ncov
NewCaledonia,NA,0,NA,NA,2021-12-14,manually,automated,https://covid19.nc/point-de-situation-en-nouvelle-caledonie/
OccupiedPalestinianterritory,2794246,0,NA,NA,2021-12-14,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2021-12-14,manually,twitter,https://twitter.com/OmanVSCovid19
Pakistan,22646130,0,NA,NA,2021-12-14,manually,automated,http://covid.gov.pk/
Panama,4324051,0,NA,NA,2021-12-14,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,249149,0,NA,NA,2021-12-14,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,NA,0,NA,NA,2021-12-14,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
