country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,NA,0,NA,NA,2022-09-14,manually,automated,http://covid.moph-dw.orghttp://covidapp.moph-dw.org/
Andorra,NA,0,NA,NA,2022-09-14,manually,need_new_source,https://www.govern.ad/covid19/en/
Argentina,NA,0,NA,NA,2022-09-14,manually,automated,https://coronavirus.msal.gov.ar/publico/d/20as/sala-de-situacion-coronavirus-acceso-publico/d/20as/sala-de-situacion-coronavirus-acceso-publico?orgId=3&refresh=15m
Austria,NA,0,NA,NA,2022-09-14,manually,automated,https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html
Bangladesh,14808318,0,NA,NA,2022-09-14,manually,automated,https://corona.gov.bd/
Belgium,35402504,0,NA,NA,2022-09-14,manually,automated,https://datastudio.google.com/embed/u/0/reporting/c14a5cfc-cab7-4812-848c-0369173148ab/page/cUWaB
Bhutan,NA,0,NA,NA,2022-09-14,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,NA,0,NA,NA,2022-09-14,manually,image,https://www.minsalud.gob.bo/
Brunei,NA,0,NA,NA,2022-09-14,manually,need_new_source,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Cambodia,NA,0,NA,NA,2022-09-14,manually,automated,http://cdcmoh.gov.kh
China,NA,0,NA,NA,2022-09-14,manually,without_information,NA
Croatia,5178429,0,NA,NA,2022-09-14,manually,not_yet_automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cyprus,NA,0,NA,NA,2022-09-14,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Dominica,NA,0,NA,NA,2022-09-14,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,NA,0,NA,NA,2022-09-14,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
ElSalvador,NA,0,NA,NA,2022-09-14,manually,automated,https://covid19.gob.sv/
FrenchPolynesia,NA,0,NA,NA,2022-09-14,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2022-09-14,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,NA,0,NA,NA,2022-09-14,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Greenland,NA,0,NA,NA,2022-09-14,manually,need_new_source,https://e.infogram.com/a7e83088-1850-42bb-993a-2bc35f63d26b?src=embed
Grenada,NA,0,NA,NA,2022-09-14,manually,facebook,https://web.facebook.com/HealthGrenada/photos/a.570448523487244/952200915312001
Guyana,NA,0,NA,NA,2022-09-14,manually,image,https://www.health.gov.gy/
Honduras,NA,0,NA,NA,2022-09-14,manually,image,http://www.bvs.hn/COVID-19/
HongKong,NA,0,NA,NA,2022-09-14,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Hungary,NA,0,NA,NA,2022-09-14,manually,automated,https://koronavirus.gov.hu/#aktualis
Iceland,NA,0,NA,NA,2022-09-14,manually,automated,https://www.covid.is/tolulegar-upplysingar
Iran,NA,0,NA,NA,2022-09-14,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
Iraq,NA,0,NA,NA,2022-09-14,manually,image,https://www.facebook.com/MOH.GOV.IQ
Ireland,NA,0,NA,NA,2022-09-14,manually,automated,https://covid19ireland-geohive.hub.arcgis.com/pages/hospitals-icu--testing
Israel,NA,0,NA,NA,2022-09-14,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,NA,0,NA,NA,2022-09-14,manually,image,https://www.moh.gov.jm/updates/coronavirus/covid-19-clinical-management-summary/
Kazakhstan,NA,0,NA,NA,2022-09-14,manually,special_dashboard,https://hls.kz/
Kuwait,NA,0,NA,NA,2022-09-14,manually,twitter,https://twitter.com/KUWAIT_MOH
