country,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,date,source,status,url
Afghanistan,712573,0,NA,NA,2021-08-02,manually,pdf,http://covid.moph-dw.org/#/
Barbados,221564,0,NA,NA,2021-08-02,manually,automated,https://gisbarbados.gov.bb/covid-19/
Benin,640586,0,604310,0,2021-08-02,manually,automated,https://africacdc.org/covid-19/
Bhutan,NA,0,NA,NA,2021-08-02,manually,image,https://www.facebook.com/MoHBhutan/
Bolivia,2101471,0,NA,NA,2021-08-02,manually,image,https://www.minsalud.gob.bo/
Brazil,NA,0,NA,NA,2021-08-02,manually,automated,https://viz.saude.gov.br/extensions/DEMAS_C19Insumos_TESTES/DEMAS_C19Insumos_TESTES.html
Brunei,153804,0,NA,NA,2021-08-02,manually,automated,http://www.moh.gov.bn/Lists/Latest%20news/AllItems.aspx
Cambodia,1823198,0,NA,NA,2021-08-02,manually,automated,http://cdcmoh.gov.kh/
China,NA,0,NA,NA,2021-08-02,manually,without_information,NA
CostaRica,NA,0,NA,NA,2021-08-02,manually,csv,http://geovision.uned.ac.cr/oges/index.html
Croatia,2308960,0,NA,NA,2021-08-02,manually,automated,https://www.koronavirus.hr/najnovije/ukupno-dosad-382-zarazene-osobe-u-hrvatskoj/35
Cyprus,NA,0,NA,NA,2021-08-02,manually,not_yet_automated_daily,https://covid19.ucy.ac.cy/
Dominica,NA,0,NA,NA,2021-08-02,manually,image,https://www.facebook.com/SupportRooseveltSkerrit/photos
DominicanRepublic,1846343,0,NA,NA,2021-08-02,manually,pdf,https://www.msp.gob.do/web/?page_id=6948#1586785071781-f0e8c057-f5f4
Eswatini,NA,0,NA,NA,2021-08-02,manually,automated,https://africacdc.org/covid-19/
FaroeIslands,NA,0,NA,NA,2021-08-02,manually,automated,https://corona.fo/?_l=en
Fiji,NA,0,NA,NA,2021-08-02,manually,automated,http://www.health.gov.fj/
FrenchPolynesia,NA,0,NA,NA,2021-08-02,manually,without_information,https://www.presidence.pf/?s=Coronavirus+COVID-19+le+point+sur+la+situation
Georgia,NA,0,NA,NA,2021-08-02,manually,not_yet_automated_daily,https://stopcov.ge/en/
Germany,NA,0,NA,NA,2021-08-02,manually,xslx,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Situationsberichte/Okt_2020/Archiv_Oktober.html
Greenland,NA,0,NA,NA,2021-08-02,manually,automated,https://nun.gl/emner/borgere/coronavirus_emne/foelg_smittespredningen?sc_lang=da
Guyana,NA,0,NA,NA,2021-08-02,manually,image,https://www.health.gov.gy/
Honduras,887306,0,NA,NA,2021-08-02,manually,image,http://www.bvs.hn/COVID-19/
HongKong,NA,0,NA,NA,2021-08-02,manually,pdf,https://www.chp.gov.hk/files/pdf/statistics_on_covid_19_testing.pdf
Iran,26039450,0,NA,NA,2021-08-02,manually,automated,http://irangov.ir/search?key=Health%20Ministry&title=1
Iraq,13176183,0,NA,NA,2021-08-02,manually,image,https://www.facebook.com/MOH.GOV.IQ
Israel,16758897,0,NA,NA,2021-08-02,manually,not_yet_automated_daily,https://datadashboard.health.gov.il/COVID-19/general
Jamaica,500951,0,NA,NA,2021-08-02,manually,automated,https://www.moh.gov.jm/?s=COVID-19+Clinical+Management+Summary
Japan,17698073,0,NA,NA,2021-08-02,manually,automated,https://www.mhlw.go.jp/stf/houdou/houdou_list_202007.html
Jordan,NA,0,NA,NA,2021-08-02,manually,automated,https://corona.moh.gov.jo/en
Kazakhstan,NA,0,NA,NA,2021-08-02,manually,special_dashboard,https://hls.kz/
Kosovo,NA,0,NA,NA,2021-08-02,manually,facebook,https://datastudio.google.com/embed/u/0/reporting/2e546d77-8f7b-4c35-8502-38533aa0e9e8/page/MT0qB?fbclid=IwAR3bGrIV4hcD6Qe0CXv_f3ukuBKuNLkAacl4yPohGOvD5U_JjVERrnpqwes
Kuwait,3430973,0,NA,NA,2021-08-02,manually,twitter,https://twitter.com/KUWAIT_MOH
Kyrgyzstan,NA,0,NA,NA,2021-08-02,manually,image,https://www.instagram.com/daryger_sunushu/
LaoPeoplesDemocraticRepublic,NA,0,NA,NA,2021-08-02,manually,automated,https://www.covid19.gov.la/index.php
Luxembourg,NA,0,NA,NA,2021-08-02,manually,not_yet_automated_daily,https://msan.gouvernement.lu/fr/graphiques-evolution.html
Malaysia,NA,0,NA,NA,2021-08-02,manually,facebook,https://www.facebook.com/kementeriankesihatanmalaysia/photos/10157490776386237
Maldives,1220493,0,NA,NA,2021-08-02,manually,twitter,https://covid19.health.gov.mv/en/?c=0
Moldova,NA,0,NA,NA,2021-08-02,manually,not_yet_automated,https://noi.md/md/societate/coronavirus-in-moldova-statistica-infectarilor-pe-teritoriul-tarii-428097
Montenegro,NA,0,NA,NA,2021-08-02,manually,without_information,https://www.ijzcg.me/me/coronainfocg
Myanmar,3181859,0,NA,NA,2021-08-02,manually,automated,https://mohs.gov.mm/Main/content/publication/2019-ncov
OccupiedPalestinianterritory,2005820,0,NA,NA,2021-08-02,manually,automated,https://corona.ps/
Oman,NA,0,NA,NA,2021-08-02,manually,twitter,https://twitter.com/OmanVSCovid19
Pakistan,16158330,0,NA,NA,2021-08-02,manually,automated,http://covid.gov.pk/
Panama,3384322,0,NA,NA,2021-08-02,manually,twitter,https://twitter.com/MINSAPma/status/1325931093804113925/photo/1
PapuaNewGuinea,NA,0,NA,NA,2021-08-02,manually,problems_webpage,https://covid19.info.gov.pg/
Paraguay,1688370,0,NA,NA,2021-08-02,manually,special_dashboard,https://www.mspbs.gov.py/reporte-covid19.html
Peru,15617865,0,NA,NA,2021-08-02,manually,xslx,https://covid19.minsa.gob.pe/sala_situacional.asp
Philippines,16861421,0,NA,NA,2021-08-02,manually,special_dashboard,https://www.doh.gov.ph/covid19tracker
Poland,18657673,0,NA,NA,2021-08-02,manually,image,https://twitter.com/MZ_GOV_PL
Romania,10572556,0,NA,NA,2021-08-02,manually,automated,https://stirioficiale.ro/informatii
