country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Barbados,2021-03-07,NA,NA,NA,NA,selenium
Brazil,2021-03-07,NA,NA,NA,NA,manually
Venezuela,2021-03-07,NA,NA,NA,NA,manually
