country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Barbados,2021-03-02,NA,NA,NA,NA,selenium
Brazil,2021-03-02,NA,NA,NA,NA,selenium
Ecuador,2021-03-02,1,-983200,1,-983200,selenium
Guatemala,2021-03-02,NA,NA,NA,NA,manually
Pakistan,2021-03-02,NA,NA,NA,NA,manually
RepublicofKorea,2021-03-02,NA,NA,NA,NA,selenium
Venezuela,2021-03-02,NA,NA,NA,NA,manually
