country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Barbados,2021-03-06,NA,NA,NA,NA,manually
Brazil,2021-03-06,NA,NA,NA,NA,manually
Guatemala,2021-03-06,NA,NA,NA,NA,selenium
RepublicofKorea,2021-03-06,NA,NA,NA,NA,selenium
Venezuela,2021-03-06,NA,NA,NA,NA,manually
