country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Barbados,2021-03-18,133672,-358,133672,-358,manually
Brazil,2021-03-18,NA,NA,NA,NA,manually
Jordan,2021-03-18,NA,NA,NA,NA,manually
