country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Brazil,2021-03-17,NA,NA,NA,NA,manually
Jordan,2021-03-17,NA,NA,NA,NA,manually
US,2021-03-17,363824818,-10618039,363824818,-10618039,selenium
