country,date,tests_cumulative,new_tests,tests_cumulative_corrected,new_tests_corrected,source
Brazil,2021-03-21,NA,NA,NA,NA,manually
Ghana,2021-03-21,NA,NA,NA,NA,selenium
Jordan,2021-03-21,NA,NA,NA,NA,manually
Pakistan,2021-03-21,NA,NA,NA,NA,manually
